cluster	tablet	objectId	signs
76	151168	P382658	1(N01) 1(N14) 1(N34) 1(N57) 2(N01) 3(N01) 3(N14) 3(N57) 4(N01) 4(N14) 5(N01) 6(N01) 7(N01) A AB~b APIN~a APIN~b ASAR BU~a DAH DU DU6~a E2~a EN~a E~b GA2~b GAL~a GESZTU~a GI HAL I IDIGNA KASZ~b KI KINGAL KISZ KU6~a LA2 MAR~b ME~a MUSZ3~a MUSZEN NAM2 NAR PAP@t PAP~a PA~a SANGA~a SAR SI SIG SUM~b SZE~a SZU SZU2 SZUR2~b TAR~a TE TI~a TUR U4 UB UDU~a URU~a1 ZATU633~b ZATU659 ZATU752 ZATU795 ZATU809
76	151176	P464162	1(N01) 1(N14) 1(N57) 2(N01) 2(N14) 3(N01) 3(N57) 4(N14) 5(N01) 5(N14) 6(N01) AB~a AB~b ASAR BU~a DU6 E2~a EN~a E~a GAL~a GI I IDIGNA KASZ~b KI LA2 ME~a MUD NAM2 NAR PAP@t PAP~a SANGA~a SI SIG SUHUR SZU SZU2 TE U4 U8 UB UDU~a ZATU633~b ZATU659 ZATU752 ZATU809
77	151201	P382659	1(N01) 1(N14) 1(N19) 2(N01) 2(N14) 2(N19) 2(N57) 3(N01) 3(N04) 3(N14) 3(N57) 4(N01) 4(N04) 4(N14) 5(N01) 5(N14) 7(N14) 8(N14) A AB~a DU DUG~a E2~a ERIN E~a GADA~a GAN2 GA~a GA~b GI IM~a ISZ~b KI KU3~a MUD MUSZEN NAGAR~a NA~a NE~a NIM~a NIN NUNUZ~a1 PAP~a RU SAL SANGA~a SUKKAL SU~a SZAB~b SZEG9 SZE~a SZITA~a1 SZU TUR3~a TUR3~b UMUN2 URU~a1 ZATU676~b ZATU752
77	151229	P464168	1(N14) 1(N45) 2(N01) 2(N14) 2(N19) 2(N57) 3(N01) 3(N57) 4(N14) 5(N01) AB~a E2~a ERIN E~a E~b GADA~a GA~b GI GIR3~c IM~a MUSZEN NA~a NUNUZ~a1 PAP~a SAL SANGA~a SUKKAL SU~a SZAM2 SZE~a SZITA~a1 SZU TUR3~a UMUN2 ZATU676~b
78	151242	P464181	1(N01) 1(N04) 1(N14) 2(N01) 2(N04) 2(N14) 2(N19) 3(N01) 3(N14) 3(N19) 3(N57) 5(N14) 6(N14) 7(N14) 7(N19) DU EN2 EN~a E~a GAN2 GI GIBIL KISAL~b1 KU~b1 LA2 LAGAB~b MUSZ3~a NAM2 NUN~a PAP@t PAP~a SI SI4~f SZE~a TE U4 ZATU659
78	151243	P464182	1(N14) 1(N19) 1(N45) 1(N46) 1(N57) 2(N01) 2(N14) 2(N19) 2(N45) 3(N01) 3(N04) 3(N14) 3(N19) 3(N57) 4(N01) 4(N04) 4(N14) 4(N19) 5(N04) 5(N14) 6(N14) 7(N19) 8(N19) EN2 EN~a E~a IDIGNA KISAL~b1 KU~b1 LA2 MUSZ3~a NAM2 NUN~a PAP@t PAP~a PA~a SI SI4~f SZEG9 SZE~a TE ZATU659
79	151244	P464183	1(N01) 1(N04) 1(N14) 1(N30~c) 1(N45) 2(N01) 2(N04) 2(N45) 3(N01) 3(N04) 4(N01) 4(N14) 5(N01) 5(N14) 5(N19) 9(N14) APIN~a BU~a DU EN~a E~a E~b GA~a IDIGNA KISAL~b1 KU6~a KU~b1 LA2 LAGAR~c NAM2 PAP@t PAP~a SAG SI SUG5 SUHUR SZE~a UR~b ZATU756
79	151245	P464184	1(N01) 1(N04) 1(N14) 1(N34) 1(N46) 2(N04) 2(N14) 2(N34) 2(N45) 2(N57) 3(N01) 3(N14) 4(N01) 8(N19) 9(N14) APIN~a BA DU EN~a E~a GA~a IDIGNA KISAL~b1 KU~b1 PAP@t PAP~a PA~a SAG SI SZA SZAM2 SZE~a SZU
80	151337	P002268	1(N01) 1(N14) 2(N01) 4(N01) AN BA EZEN~b MUSZ3~a NUN~a SUHUR SZAKIR~c TE ZATU752
80	154312	P003990	1(N14) 3(N01) 4(N01) 9(N01) AN BA DUG~b GA2~a2 MUSZ3~a NUN~a SUHUR
81	151385	P002447	NUN~a U2~a U4
81	151810	P003941	GUG2 KASZ~c NUN~a TAK4~a U2~a U4
82	151393	P002464	1(N01) 1(N04) 1(N14) 1(N34) 2(N01) 2(N34) 3(N14) 4(N01) 4(N14) 5(N01) 5(N14) 6(N01) 8(N01) BA DU8~c@g GAL~a GAR KU6~a SILA3~a SZA@g SZITA@g~a SZITA~a1 SZU TUR
82	153765	P001760	1(N01) 1(N14) 1(N34) 1(N57) 1(N58) 2(N01) 2(N14) 3(N01) 3(N14) 4(N01) 4(N14) 5(N01) 6(N01) 8(N01) BA BAD~a DU EN~a GAR GA~a KAR2~a KISAL~b1 NUN~b PA~a SANGA~a SILA3~a SZA@g SZITA@g~a SZITA~b1 SZU UB UKKIN~a ZATU647 ZATU659 ZATU780
83	151455	P002728	1(N01) 2(N01) AN BA LAGAB~b SI URI3~a ZATU694~c
83	153697	P001659	1(N01) AN BA PIRIG~a1 SI SZEG9
84	151458	P002631	GA~a KALAM~b RU SAL SANGA~a SIG7 ZI~a
84	154213	P002227	KALAM~b NU RU SAL
85	151480	P002799	4(N01) DA~a GAL~a ZATU752
85	153898	P002513	EZEN~b GAL~a ZATU752
86	151570	P004033	3(N01) 5(N01) 7(N01) DUG~a GI SZAKIR~c SZEN~b ZATU649
86	152633	P005318	1(N14) 3(N01) 5(N01) AB~a DUG~a GAL~a GI SZEN~b TUR
87	151620	P003022	KISAL~a1
87	153233	P001147	KISAL~a1
88	151689	P003570	1(N01) 1(N08) 2(N01) DUG~b GARA2~a HI NAGA~a NAR SILA3~a SZU U2~a
88	151894	P004291	1(N01) 1(N08) 2(N01) 2(N14) 3(N01) 8(N01) GAN~b GAR GARA2~a GESZTU~a GISZIMMAR~a3 HI KASKAL NAGA~a SZU TI U2~a U2~b UDU~a
89	151690	P003571	1(N01) DUB~a E2~a GIBIL GU7 IB~a MUD NUN~a U4
89	152288	P006258	1(N01) 1(N24) 2(N39~a) 3(N01) 5(N01) DAR~b GIBIL IB~a MUD NUN~a PAP~a SZE~a U4
90	151780	P003850	A AMA~a SU3 TUR3~a
90	152804	P002825	A ANSZE~b TUR3~a
91	151951	P004392	1(N04) 1(N45) 1(N46) 1(N49) 2(N19) 3(N01) 4(N14) 4(N19) 4(N34) 4(N36) 5(N01) APIN~a HI@g~a SZE~a UR5~a
91	154515	P004045	1(N01) 1(N45) 1(N46) 1(N48) 1(N49) 2(N14) 2(N36) 3(N01) 3(N19) 3(N57) 4(N14) 4(N34) 4(N36) SZE~a
92	151957	P004406	1(N45) 1(N57) U4
92	152028	P004668	1(N57) NA~a U4
93	152072	P006028	1(N01) 1(N06) 2(N01) 4(N01) 5(N01) 7(N01) A AN BA DA~a GAN2 GI GISZ3~b GU GUM~b KASZ~c KA~a KU~b1 LAGAB~a ME~a MUSZEN NAR NA~d NE~a NI~a PAP~a PIRIG~b1 SA~c SZA3~a1 SZIR~b SZU TAK4~a TI U2~b UDU~a ZI~a
93	152113	P006076	1(N01) 2(N01) 3(N01) 4(N01) A AD~a AN BA DA~a DUR2 GI GI6 GIR3~c GISZ3~b GU GUM~b I KASZ~c KA~a KU~b1 MUNSZUB~b NAR NE~a NI~a RU SI SZA3~a1 SZU SZU2 TAK4~a UR2 ZI~a
94	152082	P006038	1(N01) 1(N14) 1(N57) 2(N57) 3(N01) 5(N08) 7(N01) 7(N08) BAR KI RU U4 URU~a1
94	152206	P006170	1(N01) 1(N14) 7(N01) BAR EN~a KI NU PAP~a RU SZUBUR URU~a1 ZATU624~b ZATU659
95	152086	P006047	1(N01) 2(N01) 2(N14) 3(N57) APIN~a DI DUB~a E2~a EN2 EN~a E~a GAL~a GA~a GIR3@g~c GIR3~c GISZ3~b KU~b1 LAGAB~a LAGAB~b LAGAR~a LU2 MUNSZUB~b NAM2 NIN RAD~a SAG SAL SANGA~a SIG SZE~a SZUBUR TE U2~b UNUG~a URU~a1 UR~a ZATU659 ZATU819
95	152105	P006066	1(N01) 2(N01) 3(N01) 3(N57) 4(N01) 5(N14) AMA~a AN DAR~b DI DU DUB~a E2~b EN2 GAL~a GA~a GIR3~c GISZ3~b GUG2 IDIGNA KU~b2 LAGAB~a LAGAB~b LU2 MUNSZUB~b NAM2 NE~a NIN NI~a RAD~a RU SAG SANGA~a SIG SUM~b SZE~a SZIDIM SZUBUR TAR~a TE TI U2~b URU~a1 UR~a ZATU659 ZATU819
96	152090	P006051	1(N01) 1(N14) 1(N57) 3(N01) 3(N14) 5(N14) 6(N01) 6(N34) 8(N01) 9(N01) BA DILMUN DUB~a MASZ2 NAM2 NE~a NUNUZ~a1 NUN~b PIRIG~b1 RAD~a SANGA~a SU~a SZE~a TE TUN3~a UDUNITA~a UTUA~a ZATU694~c
96	152211	P006176	1(N01) 1(N14) 3(N01) 5(N14) 7(N01) 9(N01) BAR DUB~a LAGAB~a MASZ2 NAM2 NUN~b SZE~a UDUNITA~a UDU~a UTUA~a
97	152093	P006054	1(N01) 1(N02) 1(N14) 1(N34) 2(N01) 2(N14) 3(N01) 3(N57) 4(N01) 5(N01) 6(N01) 7(N01) 8(N01) 9(N01) A AB2 AB~a AMAR AN BA BAHAR2~b BAR BU~a DARA3~c DI DIM~a DIN DU DUG~a E2~b EN2 EN~a ERIM~a GAN2 GA~a GI GI4~a GIR3~c GISZ3~a HAL HI IDIGNA IM~a KAL~b2 KASKAL KASZ~c KA~a KI KU6~a KU~b1 MASZ MES ME~a MU MUN~a1 NAR NIMGIR NU PAP~a PA~a PIRIG~b1 RAD~a RU SAG SAL SANGA~a SI SZA SZA3~a1 SZAGAN SZE~a SZIDIM SZU SZUBUR SZUR2~b TAK4~a TAR TE TI@t TUR3~a U4 U8 UDU~a UR URI3~a URU~a1 UR~a USZ~a ZATU628~a ZATU659 ZATU686~b ZATU703 ZATU795 ZATU826
97	152175	P006140	1(N01) 1(N02) 1(N14) 1(N22) 1(N50) 2(N01) 2(N14) 2(N22) 2(N45) 2(N50) 2(N57) 3(N01) 3(N14) 3(N34) 3(N57) 4(N01) 4(N14) 5(N01) 5(N14) 6(N14) 7(N01) 7(N14) 8(N01) A ADAB AN BAR BU~a DANNA DARA4~c2 DAR~b DIM~a DIN DU E2~a E2~b EN~a ERIM~a ERIN E~b GAN2 GA~a GI GIR3~c GU HI IM~a IN~b ISZ~b KAL~b2 KASZ~c KU3~a KU6~a KU~b1 LA2 LAGAB~b MA MASZ MUSZEN NAM2 NAR NA~a NIMGIR NIM~b1 NI~a NUNUZ~a1 NUN~a PAP~a PA~a PIRIG~b1 RAD~a RU SAG SAL SANGA~a SIG7 SIG@g SUG5 SZA3~a1 SZE~a SZU SZU2 SZUBUR TAR~a TE TI U2~a U2~b UDU~a URI3~a UR~a ZATU659 ZATU697~c
98	152334	P006298	1(N05) 1(N20) 1(N25) 1(N42~a) 1(N46) 2(N46) 3(N05) 3(N20) 3(N42~a) 5(N05) 8(N20) BA HI@g~a SZE~a
98	152360	P006328	1(N05) 1(N20) 1(N42~a) 1(N46) 2(N20) 2(N46) 3(N05) 3(N42~a) 4(N05) 4(N20) 4(N42~a) 5(N05) BA GI GU7 HI@g~a SZE~a SZU UR5~a
99	152401	P005082	1(N14) 1(N24) 3(N14) 4(N01) 9(N14) APIN~a GI NE~a SZE~a
99	152405	P005086	1(N14) 1(N45) APIN~a GI MUSZEN SZE~a
100	152412	P005093	1(N01) 1(N06) 1(N14) 1(N34) 1(N45) 3(N01) 3(N57) 5(N14) 8(N14) AB~a BA GI KAB ME~a NINDA2 NI~a RU SAL SZE~a SZITA@g~a SZU ZATU659
100	152413	P005094	1(N06) 1(N14) 1(N45) 2(N14) 2(N45) 3(N01) 5(N14) GU7 ME~a NI~a RU SANGA~a SZE~a SZITA@g~a TAR~a
101	152476	P005157	1(N01) 1(N02) 1(N14) 1(N24) 1(N34) 1(N45) 1(N51) 2(N01) 2(N14) 2(N18) 2(N45) 3(N01) 3(N39~a) 3(N52) 3(N57) 4(N01) 4(N05) 6(N01) 6(N20) 6(N51) 8(N01) 9(N14) AB~a AMAR BA DUG~a DUR~b GAR GI GIBIL GIR3@g~b GISZ KALAM~a KID~b LAGAB~b NI~a PA~a RU SAG SU~a SZE~a SZU2 U2~b U4 UDU~a UNUG~a ZATU644~a ZATU800
101	152480	P005161	1(N02) 1(N04) 1(N14) 1(N24) 1(N25) 1(N34) 1(N37) 1(N38) 1(N45) 2(N01) 2(N05) 2(N14) 2(N18) 2(N20) 2(N34) 2(N39~a) 2(N42~a) 2(N47) 2(N52) 3(N01) 3(N05) 3(N14) 3(N20) 3(N57) 4(N01) 4(N03) 4(N20) 4(N57) 5(N01) 5(N14) 5(N21) 6(N01) 6(N57) 7(N19) 8(N01) 8(N14) 9(N01) 9(N14) AB~a AMAR BU~a DUR~b EN~a GI GIBIL GIR3@g~b KALAM~a KALAM~b KI KID~a MUSZEN NAM2 NI~a NUNUZ~a1 PAP~a PA~a RU SAL SU~a SZE3 SZE~a SZU2 U4 UDU~a ZATU644~a
102	152531	P005213	1(N01) 1(N08) 1(N14) 1(N25) 1(N42~a) 1(N57) 2(N01) 2(N42~a) 5(N08) A ABGAL AB~a AGAR2 AMA~a AN DI ENGIZ EN~a GAL~a GAR GIR3@g~b HI HI@g~a IB~a KASZ~a KU6~a MASZ ME~a MU NIM~b3 NI~a PA~a RU SAG SAL SANGA~a SIG7 SILA3~a SUHUR SUKUD SZA3~a2 SZAB~a SZAGAN SZIDIM SZITA~a1 TU~b U2~b U4 UDU~a UMUN2 ZATU659 ZATU714
102	152535	P005217	1(N01) 1(N14) 1(N25) 2(N01) 2(N42~a) 5(N08) A DI GAL~a GAR GIR3@g~b HI@g~a MASZ ME~a MU NI~a RU SUHUR SUKUD SZAB~a SZITA~a1 U2~b U4 UDU~a ZATU714
103	152597	P005279	1(N01) 1(N02) 1(N04) 1(N14) 2(N02) 2(N14) 2(N57) 3(N57) 7(N01) A AD~a AD~c AL AMA~a AN BU~a DAH DA~a DIM~a DIN DISZ DU DUG~a DUR2 E2~a EN~a ERIM~a GAL~a GAR GA~a GI GI6 GU4@g I IL KA2 KASZ~b KASZ~c KI KISIM~a KU3~a KU6~a KUR~a KU~b1 LAGAB~b LAM MA MAH~a MASZ MEN~a MUSZEN NA~a NE~a NI~a NUNUZ~a1 PAP~a PA~a PU2 RU SAG SAL SANGA~a SAR~a SI SILA3~a SU~a SZA SZE~a SZU2 TAK4~a TI TUM~c TUR TU~b U2~b UB UD5~a UDU~a URU~a1 ZATU694~c ZATU735~a ZATU751~a
103	152598	P005280	1(N01) 1(N02) 1(N14) 2(N01) 2(N57) 3(N57) A AB~a AD~c AL AMA~a AN BAR BU~a DAH DA~a DIM~a DISZ DU DUR2 E2~a E2~c EN~a ERIM~a GA2~a2 GAL~a GAR GA~a GESZTU~c5 GI GI6 I KA2 KASZ~b KI KISZ KU3~a KU6~a KUR~a KU~b1 LAGAB~b LAM LAM~b MA MAH~a MASZ MEN~a MUSZ3~a MUSZEN NA~a NI~a NUNUZ~a1 PAP~a PIRIG~b1 PU2 RU SAG SAL SAR~a SI SU~a SZA SZE3 SZE~a SZU SZU2 SZUR2~a TAK4~a TI TUM~c TUR TU~b U2~b U4 UD5~a UDU~a UR2 URU~a1 ZATU735~a ZATU751~a
104	152713	P005403	1(N14) 1(N45) 1(N57) 2(N19) 2(N45) 2(N57) 3(N19) 3(N34) 3(N57) 4(N14) 4(N57) 5(N14) 5(N57) 6(N14) 6(N57) 7(N57) 8(N14) 8(N57) 9(N14) AB2 DA~a EN~a GAN2 GI6 GU7 HI KI KU6~a MAR~a ME~a MUSZEN NE~a RAD~a SAL SZA3~a2 SZE~a SZU SZU2 SZUBUR U4 UR2 ZATU756 ZATU757
104	152714	P005404	1(N45) 1(N57) 2(N14) 2(N45) 3(N34) 5(N14) 7(N14) 7(N57) 8(N14) 8(N19) 8(N57) 9(N14) A AN EN~a GAN2 GURUSZ~a KI KU6~a ME~a NAM2 RAD~a SAL SANGA~a SZE~a TUM~c U4 UR2
105	152722	P005412	1(N14) 1(N34) 2(N01) 3(N14) 5(N01) 5(N57) BA EN~a ERIN GI KU6~a PAP~a RAD~a SANGA~a SUHUR SZA3~a2 U4 UDU~a UR2 URI3~a ZAG~a
105	152726	P005416	1(N14) 2(N34) 2(N52) 3(N14) 4(N01) GI KU6~a RAD~a SAL SUHUR UDU~a UR2 URI3~a
106	153007	P000776	2(N14) 2(N34) GAR3 MUSZEN UR3~b2 ZATU694~d
106	153016	P000790	2(N14) 2(N34) 5(N01) GAR3 GI GUL KA~a NA~b ZATU694~d
107	153052	P000838	1(N01) 2(N01) GAL~a GA~a GESZTU~b NIMGIR SI4~a SZITA~a1 UKKIN~a
107	153534	P001476	1(N01) 2(N01) ERIM~a GAL~a GA~a GESZTU~b IDIGNA UNUG~a
108	153164	P001028	2(N01) MAR~a NUN~b SZE~a UMBIN~a
108	153351	P001283	2(N01) GURUSZDA MAR~a MUSZ3~a SZE~a UTUA~a
109	153295	P001227	1(N01) 1(N07~b) 1(N08) 1(N14) 1(N24) 2(N01) 2(N07~b) 3(N07~b) 4(N01) EN~b NESAG2~a NUN~a ZATU724
109	153536	P001478	1(N01) 1(N07~b) 1(N08) 1(N09) 1(N11) 1(N24) 2(N07~b) 3(N07~b) BA EN~b EZINU~d UMUN2
110	153302	P001234	1(N05) 1(N20) 1(N38) 3(N01) 6(N01) EN~a KUSZU2~b NUN~a SZAB~a SZU2 U4 UDU~a
110	153313	P001245	1(N01) 1(N20) 1(N38) 6(N01) GI SZU2 U4 UDU~a
111	153379	P001313	1(N34) EZEN~a GUKKAL~a NIMGIR
111	154699	P003077	1(N34) EZEN~a NIM~b2
112	153467	P001402	1(N14) 2(N01) 4(N01) 5(N01) A AN BU~a ERIM~a GUM~a MASZ NIMGIR PA~b UDUNITA~a URU~a1
112	153611	P001565	1(N14) 2(N01) 3(N01) 5(N01) A BU~a ERIM~a MASZ NUN~b RU SI4~a UDUNITA~a
113	153546	P001488	A GA2~a1 KUSZU2~a SUHUR
113	153552	P001494	A BU~b GA2~a1 NUN~a SUHUR
114	153585	P001531	1(N14) 2(N01) 5(N01) 7(N01) 9(N01) GURUSZDA MASZ MUSZ3~a NUN~b UDUNITA~a UNUG~a USZ~a ZATU693 ZATU753
114	153598	P001552	2(N01) 5(N01) BU~a GURUSZDA MAR~a MASZ MUSZ3~a NUN~a NUN~b UDUNITA~a ZATU753
115	153620	P001574	1(N48) 5(N34) GAR3 KU6~a
115	154271	P003199	1(N48) 5(N34) SZIR~a
116	153845	P002097	BAHAR2~b GAL~a NUNUZ~a1
116	154540	P004123	3(N01) A BAHAR2~b NUNUZ~a1
117	153882	P002485	2(N01) MAR~a PA~a ZATU699~b
117	154324	P004017	2(N01) MAR~a PA~a UDU~c
118	153902	P002520	1(N01) 1(N57) 2(N01) AB2 GIR2~a GU7 SILA3~a SZE~a@t SZITA~a1 ZATU753
118	153910	P002545	1(N01) 6(N01) AB2 ANSZE~e GIR2~a GU7 SIG2~b SILA3~a SZE~a SZITA~a1 UNUG~a ZATU753
119	154228	P002446	A GI GUN3~b PAP~a SAL
119	154478	P003933	5(N14) A GI SAL
120	154348	P004214	1(N01) 1(N14) 1(N34) 1(N57) 2(N14) 3(N01) 5(N01) HASZHUR NUN~a SIG SUM~b SZITA~b1
120	154365	P004234	1(N01) 1(N14) 1(N34) 1(N57) 2(N01) 2(N14) 3(N01) 4(N01) 4(N14) 5(N01) 6(N01) DUG~c GA2~a1 HASZHUR IR~a KUR~a LAGAB~b LAM~b MA SIG2~d4 SUHUR SUM~b
121	154358	P004249	1(N01) 1(N14) 3(N01) 4(N01) 4(N14) 5(N01) 6(N01) DA~a GI HASZHUR KISAL~a1 NESAG2~b PA~a SANGA~a SILA4~b SZE3 SZITA@g~a UKKIN~a
121	154361	P004360	1(N01) 1(N14) 4(N01) 5(N01) 5(N14) 6(N01) 7(N01) DA~a E2~a HASZHUR KISAL~a1 MEN~a MUSZ3~a NESAG2~b NUN~a SANGA~a SZAB~a SZITA~a1 UKKIN~a ZATU737
122	154364	P004198	1(N01) 1(N14) 1(N34) 1(N39~a) 1(N48) 2(N01) 2(N48) 3(N14) 4(N01) 4(N14) 4(N34) 5(N01) 7(N01) 8(N01) AK~a DU8~c@g GAR GUG2 KU6~a NI~a SILA3~a SUHUR SZITA~b1 TA~c UDU~a ZATU659
122	154774	P003798	1(N01) 1(N02) 1(N14) 1(N34) 2(N01) 2(N14) 4(N01) 5(N01) 5(N14) 6(N01) 7(N01) 8(N01) GAR GU4 GUG2 HASZHUR HI@g~a KUR~a MA NE~a NIM~a NI~a SILA3~a SUHUR SZIR~a TA~a UDU~a ZATU659 ZATU686~a
