signI	signJ	{measureName}
2(N14)	PA~a	37.49991970953052
1(N01)	UR~a	37.48232818428875
KI	SAL	37.460160275956866
GAL~a	U4	37.44437282988796
1(N01)	NA2~a	37.416094409761264
1(N58)	GAL~a	37.4087939829207
1(N57)	6(N01)	37.388453284983974
3(N14)	PAP~a	37.358298118710856
KISAL~b1	KU6~a	37.33888097219556
AB~a	ME~a	37.316736836933636
GAL~a	PA~a	37.238066810495226
2(N01)	GISZ	37.23594738220274
1(N01)	AMA~a	37.20397847293727
1(N45)	3(N01)	37.062716947343716
1(N08)	U4	37.012680600293486
AN	KU6~a	36.9529842189589
A	U2~b	36.93391512377965
4(N14)	6(N01)	36.91540987989213
GISZ	SZU2~a	36.909464726023494
EN~a	ERIM~a	36.90362212635592
GI	NE~a	36.7992984945252
1(N01)	MUD	36.79595002328504
3(N01)	SZUBUR	36.79232044478629
3(N57)	NUN~a	36.77532109656386
SI	SZU	36.74818188648849
1(N01)	GU	36.735525565119104
3(N01)	NAM2	36.724587291527975
AN	SZUBUR	36.675067981718975
AB2	U4	36.65452237949206
TUR	U4	36.650141225152
6(N01)	U4	36.626111658144595
1(N14)	SZE3	36.6171243537807
DU	GAL~a	36.57632387624799
1(N34)	8(N01)	36.42782928215817
PAP~a	PA~a	36.38331535908034
EN~a	URU~a1	36.27244947264533
1(N14)	1(N39~a)	36.269710718289446
2(N01)	NUNUZ~a1	36.25221939301593
A	SZU	36.23963838573446
5(N01)	U8	36.22312838507019
3(N01)	AB~a	36.2203614243109
2(N14)	BU~a	36.219909800697785
2(N01)	UNUG~a	36.21132233960845
GI	TUR	36.132532168011366
1(N01)	LAGAB~a	36.11339102130828
UDUNITA~a	UTUA~a	36.105003248403676
DU	SANGA~a	36.077589685126135
E2~a	TUR	36.07509628605516
3(N14)	GAL~a	36.06963691780176
1(N01)	ABGAL	36.05506101592231
BU~a	PA~a	35.910307161250586
GI	SI	35.878406842491536
GA~a	SANGA~a	35.84943057994431
GI	HI	35.82676710586129
5(N01)	DU	35.780471863122955
E2~a	SAG	35.738021196881164
3(N14)	7(N01)	35.71695851083229
1(N14)	MUSZEN	35.66073432589133
3(N57)	SAG	35.62805997343162
3(N01)	E2~b	35.61499474967098
2(N14)	SANGA~a	35.6088165921893
EN~a	SU~a	35.58920271948583
1(N57)	TUR	35.572350952209135
KU6~a	SZE~a	35.540075632827985
1(N14)	TE	35.537105646312966
HI	SZE~a	35.495501659455044
GU7	SZE~a	35.46962481003705
GAL~a	IB~a	35.425933593552465
3(N14)	U4	35.354580247792576
2(N01)	SZE3	35.34748918475796
3(N57)	NAM2	35.315443895738234
1(N01)	ZATU644~a	35.28406968912406
3(N01)	TE	35.273657449485476
5(N01)	BU~a	35.196517115372394
3(N01)	MUSZEN	35.19212638955609
MUSZEN	TUR	35.186076721537724
A	KI	35.17289720200543
MASZ2	UDUNITA~a	35.15386590020942
3(N01)	U8	35.13440081265237
2(N01)	PIRIG~b1	35.11863553606422
BA	NUN~a	35.10531160992629
1(N01)	BAD	35.08334820419583
3(N01)	RU	35.05439969557067
3(N14)	GI	35.00606060961562
BA	SAL	35.00398411659403
UD5~a	UTUA~a	35.00121394235446
SAG	SZE~a	34.95753715761638
MASZ2	NUN~b	34.95414549330958
5(N01)	SUHUR	34.942085115679966
2(N14)	GAN2	34.93213200680106
2(N01)	KISAL~b1	34.927922979592765
2(N57)	PAP~a	34.905905406946715
2(N14)	3(N57)	34.89408881585869
1(N01)	KASKAL	34.87827979228735
SZE~a	SZUBUR	34.866691067374795
2(N57)	3(N01)	34.84596926856747
1(N14)	DA~a	34.8212384581997
BU~a	SZUBUR	34.773791909884515
AN	UDU~a	34.76784239873969
7(N01)	UDU~a	34.76386605906974
AB~a	NUN~a	34.76178085182817
KI	NUN~a	34.744425026540725
SAG	U4	34.711729062449386
2(N01)	KU3~a	34.68562570554261
EN~a	TAK4~a	34.67985085950044
AB~a	SAL	34.57051728059937
AN	NA~a	34.52377440462177
BU~a	MUSZEN	34.52315180860698
APIN~a	NAM2	34.51780408127972
AMAR	EN~a	34.50413827916479
1(N01)	AK~a	34.44232136424801
4(N01)	SANGA~a	34.393959442169084
DU	GI	34.382361109375104
MUSZEN	SZE~a	34.269887581074855
NAM2	URU~a1	34.23835813378916
PA~a	SAL	34.220985958402174
1(N14)	GAN2	34.19845502670285
1(N24)	3(N39~a)	34.19063528599462
E2~a	KUR~a	34.17811562470381
1(N25)	2(N42~a)	34.161052243697824
1(N14)	GISZ	34.12424162499587
SAL	SZU2	34.11730623408946
1(N58)	EN~a	34.111257153840846
1(N01)	LAGAB~b	34.10430942793482
HI@g~a	ZATU714	34.09133121472732
SZU2	ZATU644~a	34.06295928198748
AN	NE~a	34.02255724275466
A	BA	33.94526862870529
2(N01)	MU	33.90653796315019
5(N01)	SAG	33.901868743089665
EN~a	PIRIG~b1	33.86247731769168
AB~a	SANGA~a	33.844738209102076
2(N01)	2(N39~a)	33.84391535241046
GA~a	NUN~a	33.826490523552714
NE~a	PAP~a	33.81090839900269
AB2	EN~a	33.79836132691318
EN~a	U2~b	33.781944504229045
1(N01)	HAL	33.76816590279986
3(N01)	UDUNITA~a	33.728945575159
IB~a	PAP~a	33.709902626747
KU6~a	SAL	33.70041592998762
1(N24)	U4	33.69075069970297
3(N57)	NUNUZ~a1	33.68954801632292
5(N01)	SZITA~a1	33.66622464834895
5(N01)	TUR	33.66595603049822
SANGA~a	SZU	33.65161633471617
AB~a	BU~a	33.65070119588014
E2~a	PA~a	33.63818634827685
A	KU6~a	33.62998098353587
5(N01)	KU6~a	33.61209196754327
2(N14)	A	33.605141085804135
1(N01)	N	33.605011875871945
2(N57)	3(N57)	33.57032400265097
3(N14)	AN	33.55948100749301
DUG~a	KASZ~a	33.5454670603424
1(N14)	NE~a	33.51509338407245
1(N01)	NINDA2	33.51062182071831
GAL~a	KI	33.49740866365203
NUN~a	SAG	33.44246206207843
2(N01)	MAR~a	33.436563078457326
2(N01)	NAGA~a	33.40043760783567
MUD	NUN~a	33.38754196458824
4(N01)	GAL~a	33.38295120735625
AN	TE	33.342666340400555
1(N04)	SZE~a	33.341945906011496
1(N34)	AN	33.33845945783583
SAL	SI	33.32727504690851
SI4~a	SZE~a	33.32052077422694
GAL~a	KISAL~b1	33.31883633307069
3(N01)	MASZ2	33.24910020485436
5(N14)	6(N01)	33.22610224788519
1(N01)	AB~b	33.177824786938764
1(N01)	NESAG2~a	33.14638933695837
1(N34)	U4	33.06116710599966
1(N14)	UTUA~a	32.9454330415991
1(N01)	ZAG~a	32.926311996215006
AN	U2~b	32.90074394576545
3(N01)	SZITA~a1	32.792913290288844
A	MUSZEN	32.74583182932886
KISAL~b1	PAP~a	32.742008165048304
MUSZ3~a	NUN~a	32.70097450295703
KI	SZU	32.635934651774946
APIN~a	SZE~a	32.59105072590245
4(N01)	PA~a	32.56521715278319
1(N24)	4(N01)	32.524056123431315
AN	SZITA~a1	32.52135357242496
2(N14)	ME~a	32.487564077274655
3(N01)	SZE3	32.45737299706375
UD5~a	UDUNITA~a	32.447430578800684
NUN~b	UDUNITA~a	32.42176147725683
AN	PIRIG~b1	32.41310803352264
6(N14)	SZE~a	32.408247678093566
E2~a	MUSZEN	32.34782203819548
E2~a	NE~a	32.330464915044786
1(N34)	GAL~a	32.32143823851425
6(N01)	7(N01)	32.319116540659735
DA~a	PA~a	32.312646570366226
2(N01)	U2~b	32.305694440573646
5(N01)	MASZ	32.301601037393375
8(N14)	SZE~a	32.300898725730846
1(N57)	A	32.289668345566966
1(N57)	SZU2	32.263480960992425
8(N01)	UDU~a	32.24247837631329
DI	GAL~a	32.238897337056464
1(N01)	KASZ~a	32.22716352431361
1(N57)	ME~a	32.21817844578049
GI	SAG	32.188996097761
MUSZEN	SAL	32.1707754682013
EN~a	NAGA~a	32.154027100072945
1(N24)	HI@g~a	32.14724975196755
EN~a	KASZ~c	32.043860559410106
3(N14)	GAR	32.022864604521295
GI	PA~a	31.95222840329919
1(N14)	ZATU659	31.937225368888114
1(N01)	SIG	31.912643532882996
SIG2~b	TUG2~a	31.91071600889179
3(N01)	KU3~a	31.893799178251108
SZU2	ZATU753	31.887528148301108
1(N01)	KAR2~a	31.872214699275155
3(N57)	RU	31.803844746377326
E2~b	EN~a	31.800549522302596
1(N14)	MUSZ3~a	31.790692111063414
BAD	TUG2~a	31.772217827466918
8(N01)	U4	31.761298968983095
A	HI	31.728664649635558
4(N01)	UD5~a	31.72814657923199
GISZ	SZU	31.72471230897136
1(N39~a)	3(N01)	31.723856920865035
3(N01)	GAR	31.697743094676966
4(N01)	DU	31.694039451725093
1(N01)	1(N04)	31.660507873006303
NUN~a	SAL	31.603188807538594
GAL~a	SZUBUR	31.568392367483426
3(N01)	AB2	31.566347215128012
AN	E2~b	31.560515493165784
SZE~a	TE	31.537971328378696
GAR	SZE~a	31.52134597221176
2(N01)	GIR3~c	31.519196973428215
E2~a	SU~a	31.43591432013568
SAG	SZU	31.41686553214886
1(N14)	HI@g~a	31.406464843101062
2(N01)	SIG2~b	31.392342051225548
3(N57)	E2~b	31.374266939651058
4(N01)	NAM2	31.363059182834732
ERIN	NAM2	31.339112782595752
GIBIL	U4	31.305767823353282
A	SAG	31.294158780538716
3(N14)	SUHUR	31.294024138580003
GI	UDU~a	31.27362986554183
LA2	SUG5	31.215606089005664
1(N24)	1(N28)	31.188870559591216
AN	GA~a	31.135269490550744
