signI	signJ	{measureName}
1(N34)	8(N01)	14.52525918525919
1(N14)	1(N39~a)	14.524266832238967
1(N01)	SI4~a	14.506948051948054
3(N39~a)	SZE~a	14.48434723171565
MASZ	MUSZEN	14.47638888888889
3(N01)	SI	14.450044641348985
EN~a	SZA3~a1	14.446955128205127
KI	PA~a	14.446429224370402
AB~a	APIN~a	14.44410866910867
AN	TUR	14.431261463538341
NUN~a	TE	14.426190476190477
3(N14)	GI	14.421807724439303
EN~a	ERIM~a	14.411019536019538
NUN~a	TUR	14.403409480071883
BA	SAL	14.399347029781813
2(N01)	SZE3	14.373106457437087
A	GI	14.354750804750804
3(N01)	DU	14.346101679538215
3(N01)	6(N14)	14.308753501400561
1(N14)	SZU2	14.29105658709107
3(N14)	GAN2	14.286793624332322
1(N24)	5(N01)	14.272374194433018
E2~a	MUSZEN	14.272115741840805
5(N14)	EN~a	14.26461969403146
SAG	U2~b	14.263497899159663
KI	PAP~a	14.249848484848487
1(N14)	SUHUR	14.238669826905124
EN~a	SILA3~a	14.225353976089275
3(N01)	KUR~a	14.212301587301585
2(N01)	2(N34)	14.20743145743146
1(N24)	4(N39~a)	14.205426351876659
3(N34)	4(N14)	14.188795518207284
HAL	PAP~a	14.181974506974507
GA~a	NUN~a	14.174863406287555
2(N14)	PA~a	14.17434428316781
1(N01)	2(N02)	14.170238095238094
1(N57)	2(N57)	14.163543876677751
BAR	UDU~a	14.16111111111111
E2~a	ME~a	14.138890160183067
A	PAP~a	14.128847119064513
7(N01)	UDU~a	14.085531135531136
2(N39~a)	HI@g~a	14.083837088632716
1(N01)	NUN~b	14.083638583638583
GI	NE~a	14.076586073025704
2(N34)	3(N01)	14.075396825396824
4(N01)	BAR	14.073377684407093
MUSZEN	SZE~a	14.051058201058202
1(N01)	3(N39~a)	14.048781043517888
GADA~a	SUKKAL	14.041666666666668
MASZ	SZE3	14.037423687423686
KISAL~b1	SI	14.01910866910867
1(N14)	BAR	13.994243419978716
2(N01)	NI~a	13.983187400834458
KI	SZE~a	13.982168646913227
1(N34)	GAR	13.936052836052836
E2~a	SZU2	13.934310300508123
1(N01)	ZATU752	13.922961950330372
1(N57)	NUN~a	13.913414359563076
1(N01)	SAR~a	13.913333333333336
NUN~a	SZITA~a1	13.912175560937174
1(N01)	MUD	13.889132032398287
GISZ	U4	13.884033400809717
1(N14)	SANGA~a	13.876340326340328
E2~a	SZU	13.875022073374002
2(N01)	LAGAB~b	13.852705627705626
SANGA~a	SZE~a	13.84325396825397
MASZ	UDU~a	13.840806415806414
BA	NI~a	13.818140193140193
GU7	ZATU753	13.814285714285711
4(N01)	NUN~a	13.812368024132732
4(N14)	GAN2	13.80300504449111
BU~a	U4	13.78153579714178
1(N14)	1(N22)	13.756699586962744
BAR	EN~a	13.756132756132756
SI	TE	13.756060606060611
A	KU3~a	13.7495670995671
1(N01)	KAB	13.747069597069599
PAP~a	SI	13.723492063492062
1(N14)	KASZ~a	13.723177149647737
NUNUZ~a1	ZATU788	13.722619047619046
1(N14)	DA~a	13.714102564102566
5(N01)	PAP~a	13.711666666666668
SILA3~a	SZU	13.698491714693539
LAGAB~a	SZITA~a1	13.695833333333335
LAGAB~b	U4	13.680785064608596
1(N25)	1(N28~c)	13.659126984126985
GAL~a	SZUBUR	13.656666666666666
GI	KI	13.656368631368633
RAD~a	SANGA~a	13.651587301587302
1(N58)	2(N14)	13.63827829377365
AN	NU11	13.625757575757577
1(N14)	GA2~a1	13.592879863544162
1(N01)	LAGAR~a	13.583333333333332
E2~a	SZUBUR	13.579155011655011
RAD~a	TE	13.560911637382226
E2~a	KI	13.559213564213561
1(N01)	URU~a1	13.547466422466423
1(N01)	HI@g~a	13.543490467991376
1(N57)	3(N34)	13.541806722689078
BU~a	SANGA~a	13.516907275730805
DUG~b	SIG7	13.499999999999998
2(N01)	KASZ~a	13.456021347933113
GAL~a	KISAL~b1	13.446969696969695
AB2	UDU~a	13.422871572871573
8(N01)	UDU~a	13.417460317460318
2(N01)	UNUG~a	13.41703835380306
DIN	DUG~b	13.383333333333335
1(N01)	USZ~a	13.380952380952381
AN	SIG	13.373556998557
1(N08)	EN~a	13.352380952380953
KI	NUN~a	13.351809301809299
1(N01)	SZAKIR~c	13.342534366218576
KU6~a	SAL	13.339455522118064
AN	DA~a	13.32379615998037
1(N34)	EN~a	13.309761904761906
AB~a	SANGA~a	13.304668534080301
2(N14)	GI	13.292070356544041
1(N02)	SAL	13.291919191919192
GISZ	SZU2~b	13.280555555555559
1(N01)	MU	13.251843624212043
2(N39~a)	TAR~a	13.250793650793653
2(N57)	3(N01)	13.245519816999884
4(N14)	8(N01)	13.220216874628639
4(N14)	U4	13.182616076733725
2(N14)	BU~a	13.178504726902897
2(N14)	NAM2	13.138311688311687
A	PA~a	13.117948717948718
KISAL~b1	PAP~a	13.108621933621937
NI~a	SA~c	13.107279314888011
E2~a	SANGA~a	13.084810385692737
1(N58)	5(N14)	13.069292291815513
2(N14)	5(N34)	13.031798859894836
2(N14)	E2~a	13.03167080186531
EN~a	MASZ	13.017820142820145
1(N01)	GUG2	13.01068376068376
AMA~a	SAL	12.998440448440448
GA2~a1	KU6~a	12.981565656565657
2(N01)	SZUBUR	12.966713286713288
1(N01)	NUNUZ~a1	12.919482641541466
EN~a	SZE3	12.919015298427064
2(N01)	HI@g~a	12.918327666248558
2(N01)	TE	12.908108394873098
GIBIL	SZE~a	12.900782550782552
1(N01)	EZEN~b	12.897362278244628
3(N01)	SAG	12.89083627071243
GA2~a1	U4	12.889401403194505
3(N01)	DUG~c	12.881130268199234
1(N05)	1(N25)	12.86984126984127
KASZ~b	U4	12.853174603174603
1(N01)	7(N01)	12.837503052503052
BAD~a	GAL~a	12.834920634920636
2(N39~a)	4(N01)	12.811158381848035
9(N14)	SZE~a	12.81108891108891
SAG	TAK4~a	12.7978255404726
DA~a	EN~a	12.793189163777399
1(N14)	LAGAB~b	12.766468335585982
2(N01)	2(N57)	12.757052334638539
AB~b	DUG~a	12.69425486793908
1(N01)	TUN3~a	12.69399460188934
1(N02)	EN~a	12.666684704184703
PAP@t	PAP~a	12.659523809523808
AB~a	E2~a	12.655141310647197
BA	PAP~a	12.635103785103784
3(N01)	A	12.621159215180956
HI@g~a	SZA	12.616666666666665
1(N01)	1(N45)	12.615476190476189
2(N01)	MUSZEN	12.613194444444444
AN	PIRIG~b1	12.607070707070706
PAP~a	SAG	12.58908100338811
GAL~a	PAP~a	12.580683020683017
3(N01)	TUG2~a	12.574053724053725
1(N34)	9(N01)	12.566718738777565
1(N14)	2(N45)	12.531227106227107
DU	KISAL~b1	12.52092352092352
3(N01)	SANGA~a	12.48452560511384
BA	BAR	12.452380952380953
E2~a	TUR	12.421315443775946
1(N57)	5(N34)	12.41807247619941
1(N57)	GI	12.413788320145745
2(N34)	5(N14)	12.409090909090908
A	GAN2	12.402742931303301
2(N01)	DUB~a	12.402615440115442
BA	SUHUR	12.384523809523808
APIN~a	SZE~a	12.326208041745124
BAR	PAP~a	12.316149274701905
2(N57)	SU~a	12.297413989519256
DUB~a	E2~a	12.296031746031748
HI	NINDA2	12.28292540792541
NE~a	SI4~a	12.277777777777779
GAL~a	NIM~a	12.277777777777777
2(N01)	MASZ2	12.275252525252526
1(N57)	TUG2~a	12.245292718976929
1(N45)	EN~a	12.199180558004086
EN~a	UNUG~a	12.196138742578372
1(N14)	HI@g~a	12.189467094652855
2(N01)	ERIM~a	12.189393939393938
1(N14)	SU~a	12.177922077922076
2(N14)	ME~a	12.168022082388081
GAL~a	SZA	12.166666666666666
SZU	UR5~a	12.156313131313134
E2~a	SZA	12.140874121933958
GA~a	SANGA~a	12.125746965452848
SAL	SI	12.11017330463841
3(N01)	NAM2	12.106794473642301
5(N01)	SZITA~a1	12.105860805860805
PA~a	UDU~a	12.103910958322725
1(N14)	NAM2	12.102181152181151
KI	SAG	12.100903997962822
1(N25)	3(N42~a)	12.091865079365078
2(N57)	SAL	12.075444881056336
EN~a	TAK4~a	12.064854418175921
1(N14)	U8	12.056217345872517
5(N01)	NUN~a	12.055006105006104
SANGA~a	TE	12.0516317016317
1(N24)	4(N01)	12.045389572113708
AB~a	BA	12.035378631030802
PA~a	URU~a1	12.01839826839827
BA	ZATU647	12.007142857142856
4(N01)	GAN2	12.00453938619573
PA~a	SAL	12.004324987317315
1(N34)	7(N01)	12.003917748917747
NUN~a	SIG7	11.99577922077922
3(N14)	GAR	11.994017094017092
4(N01)	TUR	11.993162596615283
2(N01)	GA~a	11.992460317460319
IB~a	URI3~a	11.988492063492062
1(N34)	2(N45)	11.987290487290489
4(N14)	BA	11.972132034632036
2(N14)	KU6~a	11.958076563958915
1(N01)	TI	11.953070175438596
5(N01)	DUG~a	11.939285714285715
E2~a	TI	11.936043944016081
2(N57)	E2~a	11.93355744836452
EN~a	NAM2	11.926574127626758
MUSZEN	SAL	11.911805555555556
GISZ	SI	11.902720342522978
2(N14)	3(N57)	11.900518925518925
1(N01)	RAD~a	11.895075757575755
NUN~a	ZATU651	11.848293373293371
MUSZ3~a	SIG	11.824603174603176
3(N01)	SZE3	11.822449581070268
1(N14)	A	11.822435897435897
KISAL~b1	SZE~a	11.81921966921967
3(N57)	PA~a	11.813754546107488
A	U4	11.805581918081916
3(N01)	SU~a	11.79599567099567
3(N01)	UD5~a	11.787618058270231
EN~a	URU~a1	11.767804417804419
SILA3~a	SZE~a@t	11.758333333333335
DU	SANGA~a	11.756933491345258
1(N57)	UR2	11.754689754689755
PIRIG~b1	SU~a	11.747258297258298
