signI	signJ	{measureName}
1(N01)	KASZ~c	68.07000847254635
1(N24)	1(N39~a)	68.05919807480863
6(N01)	8(N01)	68.03644979931195
EN~a	KISAL~b1	68.00537985968037
DU	E2~a	67.82138323316849
1(N57)	AN	67.76951758566354
1(N14)	SAG	67.76923205972574
GAL~a	U4	67.71606432022786
1(N14)	SI	67.66021432988799
AB~a	GAL~a	67.59252781503717
A	SZU	67.49754232895076
2(N01)	ZATU753	67.48334582934197
BU~a	TUR	67.37537869312673
1(N14)	SUHUR	67.3030512533574
3(N14)	5(N14)	67.2707304874889
1(N14)	UD5~a	67.13037835180023
PAP~a	PA~a	67.07312592623519
2(N14)	GAL~a	66.82180952902007
3(N14)	UDU~a	66.75119937430618
1(N01)	MAR~a	66.71107709396969
E2~a	HI	66.71048423850054
BU~a	SI	66.69231936787769
1(N24)	SZE~a	66.60729860636351
1(N01)	NAR	66.60314429255584
DU	U4	66.26084278944212
4(N14)	EN~a	66.23091056659203
1(N01)	MU	66.01957530107912
4(N01)	E2~a	65.91638027777915
1(N01)	GAN2	65.9108859389643
1(N01)	1(N02)	65.84810063572094
EN~a	GISZ	65.81508931896192
2(N01)	GA~a	65.78606330222303
SANGA~a	U4	65.7547052631354
3(N57)	5(N01)	65.68313999022685
2(N14)	NUN~a	65.66462227238993
2(N14)	E2~a	65.55668304566474
4(N01)	SZU	65.47800232412769
3(N01)	NI~a	65.46401719672802
1(N01)	AL	65.4240501696604
KI	U4	65.4019906292902
BU~a	ME~a	65.37341903943312
1(N01)	HI@g~a	65.36840682701249
3(N01)	KU6~a	65.31085943014622
1(N14)	U8	65.25075703071766
2(N01)	IB~a	65.19638766964361
BAR	EN~a	65.10706629957504
1(N01)	UDUNITA~a	65.04914917919648
5(N01)	NUN~a	65.01161984442606
5(N01)	SZU	64.98602574763459
1(N14)	1(N24)	64.79800967518199
BA	PAP~a	64.77352803893278
2(N34)	3(N14)	64.72274989396061
NAM2	RAD~a	64.71348108323151
2(N01)	AB2	64.64438149824053
1(N01)	NUN~b	64.64279669162076
3(N01)	HI	64.58415243236853
A	NUN~a	64.51770830738874
1(N01)	NA~a	64.4304804154565
2(N14)	GAR	64.38893074936466
AN	NAM2	64.3195939257936
3(N14)	8(N01)	64.30280491217134
GAL~a	PAP~a	64.28050670988415
1(N57)	SZUBUR	64.22121235588499
1(N01)	SIG7	64.17042487773688
6(N01)	UDU~a	64.14620956215163
GAL~a	TE	64.02165331286866
2(N01)	DA~a	63.863926793973185
SI	U4	63.85621558386822
1(N14)	DUG~a	63.840725463648006
BA	SZU	63.83580013473194
1(N57)	BU~a	63.75063793519031
4(N01)	NUN~a	63.66628970529705
HI	U4	63.60052684062262
1(N14)	MASZ	63.57818546448345
PA~a	RAD~a	63.559605416950035
HI	SAL	63.52527347327836
DU	KI	63.462454504616446
PAP~a	TUR	63.461857350068854
AB~a	GI	63.407895718418516
AN	PA~a	63.40317430182216
KI	SZE~a	63.39081588382956
1(N01)	DIN	63.18054872053688
NE~a	SZE~a	63.17402061249403
ME~a	PAP~a	63.06129308660719
GI	KI	63.029061581852865
2(N57)	U4	62.74083123212747
6(N01)	BA	62.564487594951714
AN	SZUBUR	62.552078576983895
BA	E2~a	62.53883858056857
1(N57)	E2~a	62.50047264863792
E2~a	SANGA~a	62.346702905574745
SAL	TUR	62.3066268238797
4(N01)	A	62.27239822365753
KI	PAP~a	62.27053222092978
SAG	SZE~a	62.26214070974312
DU	GI	62.22647123019247
APIN~a	EN~a	61.930913409748754
1(N34)	1(N57)	61.84828757936687
A	SI	61.74075323243778
3(N01)	TUR	61.694076392612324
BU~a	PA~a	61.64928655168152
E2~a	GAL~a	61.5775911685693
DU	NUN~a	61.5765331760044
3(N57)	PIRIG~b1	61.56639778248061
AN	RU	61.54146001804644
1(N57)	3(N14)	61.535881643564096
ME~a	SZU	61.39211700888467
ME~a	SANGA~a	61.371788111363934
1(N14)	TUR	61.36128368615038
KU6~a	SZE~a	61.325276484381995
3(N14)	BA	61.31289095049014
2(N01)	GA2~a1	61.2777623030059
1(N01)	TI	61.26827999914529
EN~a	MUSZ3~a	61.22276624079043
2(N01)	ERIM~a	61.09646528751402
1(N01)	NIM~a	60.99885506326893
GI	NUN~a	60.9846335191131
AN	KU6~a	60.82735463617165
PAP~a	SAG	60.71798070384017
NE~a	U4	60.615077058419644
1(N57)	NAM2	60.55250511609482
GAL~a	PA~a	60.520087710855144
1(N57)	DUG~c	60.50932573283951
DU	SANGA~a	60.387201242656026
3(N57)	SI	60.2761706883625
2(N01)	SU~a	60.26191833043549
SAG	SAL	60.24797611516836
1(N14)	AB2	60.227798250510595
1(N57)	GI	60.0916588679614
ME~a	SZE~a	60.06992059976376
AN	TAK4~a	60.044827820635206
KI	SAL	59.99688902930315
E2~a	KI	59.96454299536214
MUSZEN	PAP~a	59.92866413511873
2(N14)	NAM2	59.896735195210404
NUN~a	SZU	59.83305042197448
EN~a	NI~a	59.75913008813338
EN~a	GAN2	59.74055083788309
2(N01)	U8	59.72974441640107
PA~a	SAL	59.68843210443405
3(N01)	AB~a	59.678870729083584
5(N01)	5(N14)	59.64786498429966
A	BA	59.63459284918307
1(N14)	UDUNITA~a	59.520194579680144
AN	MUSZEN	59.510671519039626
5(N01)	ME~a	59.43597489339642
HI	SZE~a	59.37549683058585
2(N01)	UNUG~a	59.3154766434709
AN	DA~a	59.19003981029921
EN~a	TUG2~a	58.9283496978388
ME~a	U4	58.728321122456286
3(N01)	SZUBUR	58.70145547650943
2(N01)	DUG~c	58.65755457733476
3(N01)	TE	58.63087921267799
SI	SZU	58.562776417248
NAM2	SAL	58.51703704395896
ME~a	SAL	58.48962536143483
NAM2	NUN~a	58.46003787013444
DU	GAL~a	58.42176767620053
GI	SI	58.38484905211978
E2~a	SI	58.36359435749409
3(N57)	HI	58.270887561131865
1(N08)	2(N01)	58.217490805639365
E2~a	ME~a	58.20481372617321
AB~a	U4	58.19507340588868
2(N14)	BU~a	58.11999555660147
4(N01)	DU	57.936225723646174
3(N01)	MASZ	57.874675185839195
1(N14)	SZITA~a1	57.81243373631393
2(N14)	A	57.75172804565549
SANGA~a	SZU	57.75049209934711
2(N01)	MA	57.674237637770375
SZE~a	TE	57.671662894252925
3(N01)	RU	57.51100852775625
5(N01)	DU	57.45612748095594
1(N24)	2(N39~a)	57.358772305898746
HI	SZU	57.32847068487604
1(N34)	UDU~a	57.31865852496372
1(N14)	NE~a	57.307742037877624
2(N01)	UDUNITA~a	57.266952622294305
A	KI	57.26097958358695
2(N14)	PA~a	57.25086536936757
1(N01)	NAMESZDA	57.243158427213594
1(N01)	KASZ~b	57.07095700411814
1(N14)	MASZ2	57.03319140007239
SZU	UDU~a	56.99327872541802
GI	HI	56.990556180067465
3(N14)	PAP~a	56.97686636711811
3(N14)	U4	56.869906272010375
GAL~a	GI	56.86869693727427
3(N57)	NUN~a	56.863832688176196
2(N01)	2(N57)	56.77755026869738
2(N01)	GISZ	56.75310698352512
4(N01)	5(N14)	56.69688651265905
AB~a	SANGA~a	56.54954982703272
4(N01)	SZU2	56.54346376864332
4(N01)	SANGA~a	56.50774423836852
4(N01)	PA~a	56.456101717322085
U8	UD5~a	56.44751531746822
1(N14)	1(N45)	56.443458009950106
EN~a	URU~a1	56.41956043972543
1(N57)	HI	56.31687979940526
3(N14)	GI	56.31014786675831
5(N01)	BU~a	56.281756651173424
3(N01)	NE~a	56.259865221012646
2(N14)	SANGA~a	56.253938748965794
BA	SAL	56.224481199176076
GI	NE~a	56.221170864576436
3(N01)	UD5~a	56.14053081585952
5(N01)	A	55.99706373167239
AN	NI~a	55.99434101918053
1(N01)	ZI~a	55.99380412853907
1(N01)	2(N34)	55.93858347484623
GI	SAG	55.92908259424038
5(N01)	SZU2	55.76556185652544
2(N01)	E2~b	55.763775954562185
