signI	signJ	{measureName}
A	SAL	23.4165905044388
2(N01)	UD5~a	23.397222222222222
1(N01)	NINDA2	23.393578643578643
1(N01)	SI4~a	23.392265512265517
1(N14)	NUN~a	23.384952747553825
BA	E2~a	23.319209956709958
APIN~a	NAM2	23.316666666666663
2(N01)	KI	23.293702501202503
1(N01)	GU	23.254761904761907
EN~a	KUR~a	23.167135298482044
MUSZEN	PAP~a	23.090164893361827
2(N01)	SAG	23.025257582918876
1(N14)	MASZ	22.991602297484654
GAN2	SZE~a	22.98904912596863
GI	SZU	22.97533351936199
AN	PA~a	22.939222190852625
AN	DU	22.902588092910676
1(N01)	ZI~a	22.848987287222585
BU~a	E2~a	22.83593291801056
1(N57)	6(N01)	22.775773864937953
2(N01)	HI	22.770598410304295
1(N01)	TI	22.74423179160021
SAL	SANGA~a	22.72857142857143
1(N24)	U4	22.7011017264647
1(N01)	KISZ	22.678989898989897
1(N57)	HI	22.653196925623398
SAL	SZE~a	22.647744378084933
4(N14)	6(N01)	22.61778393175452
8(N14)	SZE~a	22.613484221092918
4(N01)	PAP~a	22.60429407194113
1(N01)	AMA~a	22.596572871572874
AN	ME~a	22.56778499278499
2(N14)	GAN2	22.540670956150826
1(N01)	NUN~b	22.52380952380953
SAL	U4	22.50636527329226
1(N46)	SZE~a	22.44338903568333
SI	U4	22.438003886794213
1(N24)	3(N39~a)	22.41891985271276
DIN	DUG~b	22.416666666666668
1(N01)	KA~a	22.369474153297684
EN~a	RAD~a	22.336714211714217
BU~a	SZU	22.334013360700165
1(N34)	UDU~a	22.325703463203467
1(N01)	MU	22.321361883730304
1(N01)	NUNUZ~a1	22.31607281607281
E2~a	PAP~a	22.293596206416787
DA~a	PA~a	22.287051837051838
BA	TUG2~a	22.276794550478765
1(N57)	3(N57)	22.259272289458046
2(N01)	SU~a	22.236024677936445
1(N14)	PA~a	22.16195738901621
AB~a	ME~a	22.139389233954446
AN	BU~a	22.11447071833456
2(N01)	2(N39~a)	22.066715851198616
AN	GIR2~a	22.06428571428572
2(N01)	NE~a	22.041401580875267
BU~a	KI	22.00867489337639
1(N01)	NIN	21.965331890331896
ERIN	NAM2	21.95
1(N51)	GAR	21.92072094572095
5(N01)	GAL~a	21.920118508942046
1(N14)	HI	21.907256300913016
UB	ZI~a	21.887820512820515
2(N01)	SILA3~a	21.868881118881117
1(N01)	RAD~a	21.83011204481793
1(N39~a)	2(N01)	21.829579265763478
SAL	SZU2	21.81326743432007
1(N01)	U2~a	21.80239760239761
1(N01)	USZ~a	21.766666666666666
1(N01)	ISZ~b	21.739999999999995
3(N01)	BAR	21.708031088278766
1(N01)	LAGAB~b	21.6594505789039
1(N01)	UKKIN~a	21.64880952380952
NAM2	URU~a1	21.638888888888886
1(N14)	TUG2~a	21.598407148407148
4(N01)	5(N14)	21.585589264536637
5(N01)	BAR	21.57154528478058
KU3~a	UMUN2	21.544397759103642
EN~a	GISZ	21.529596073611355
GI	PAP~a	21.515321308976237
3(N14)	EN~a	21.50868080233752
3(N01)	5(N01)	21.481575807233703
MUSZEN	TUR	21.48021691570079
1(N01)	BAD~a	21.425
1(N01)	URI3~a	21.421761571761575
1(N57)	4(N14)	21.354621114179945
EN~a	UDU~a	21.30303082585692
1(N14)	BU~a	21.268781317818032
HI@g~a	SZE~a	21.146466862793332
1(N14)	DUG~a	21.138089929394273
GI	SAL	21.134595785921565
AB2	U4	21.1098692973693
3(N57)	SZU	21.104435136014082
1(N14)	SZU2	21.09467615717615
2(N01)	DUG~a	21.046347220031432
2(N01)	AB2	21.009251777634127
E2~b	EN2	21.0
KA2	LAM	21.0
DU	U4	20.978411341054905
2(N01)	KU6~a	20.945892751039814
3(N57)	E2~b	20.91498599439776
3(N01)	4(N01)	20.836839200353403
2(N01)	GA2~a1	20.812500000000004
NAM2	NUN~a	20.80730994152047
AB~a	SZE~a	20.805321067821072
5(N01)	GI	20.78585318190581
