signI	signJ	{measureName}
3(N57)	A	74.95775205082461
EN~a	NE~a	74.94700183918366
2(N01)	GA~a	74.93817337645795
BU~a	KI	74.86309119381525
1(N34)	AN	74.81362013510275
1(N57)	3(N14)	74.81289217238576
4(N01)	SANGA~a	74.61692195626972
NI~a	RU	74.60062609423927
KI	SZE~a	74.58228073809506
1(N01)	KASZ~c	74.56897531792728
5(N01)	A	74.48402019281325
A	BA	74.47711705956473
3(N01)	HI	74.42415172890897
1(N01)	GI6	74.37944248640964
1(N01)	SILA3~a	74.36105999465096
3(N01)	TUR	74.31635339517425
2(N14)	BU~a	74.2734371808861
KUR~a	SAL	74.27183364559791
E2~a	NUN~a	74.25982590489178
3(N14)	8(N01)	74.24585558961152
3(N14)	PAP~a	74.23214654333793
1(N14)	1(N45)	74.22646054610884
A	NUN~a	74.21925753047373
1(N14)	1(N24)	74.12704806395982
4(N01)	5(N14)	74.05177557403167
HI	PAP~a	73.94059961514247
1(N57)	3(N57)	73.84596324964157
SAG	SZE~a	73.71460361540508
1(N24)	2(N01)	73.7032527454938
2(N01)	TUG2~a	73.65079589086062
BAR	SAL	73.5794928597349
HI	U4	73.48745346391308
1(N14)	DUG~a	73.44116936308367
GAL~a	GA~a	73.39950348032762
1(N01)	2(N34)	73.26277231984295
GA~a	ZATU753	72.99857196412711
BU~a	TUR	72.97565475936467
DU	U4	72.96476241209338
1(N14)	DA~a	72.87755380680508
BA	E2~a	72.8250922249284
NUN~a	SZE~a	72.8180804509885
NAM2	SAL	72.79277834074895
2(N14)	NAM2	72.78336451432887
4(N01)	DU	72.76694622797238
1(N14)	MUSZEN	72.71546130186377
EN~a	RAD~a	72.70443417349202
1(N34)	GI	72.5895604968078
2(N14)	GAR	72.58417390904818
1(N14)	NE~a	72.55287554571798
KI	U4	72.44913259357115
DU	SANGA~a	72.41341779529012
1(N01)	GADA~a	72.39797708887434
1(N14)	AB2	72.32809352475255
PAP~a	PA~a	72.28989856002852
1(N34)	8(N01)	72.17738093498708
2(N01)	IB~a	72.160713278381
1(N14)	UD5~a	72.14763490125539
AN	KU6~a	72.1395884337213
1(N14)	U8	72.10522588305106
1(N57)	BU~a	72.10409040219886
DU	KI	71.9198283356448
BU~a	SI	71.82122452422469
EN~a	GISZ	71.7798321362396
DU	E2~a	71.72497924257145
1(N14)	SUHUR	71.70292393511384
E2~a	SANGA~a	71.60544892066765
1(N14)	RU	71.51479716027967
1(N01)	UMUN2	71.48976744665092
EN~a	KISAL~b1	71.42628350565417
2(N01)	ERIM~a	71.10313412606901
AB~a	GI	70.9341040986166
APIN~a	EN~a	70.8859828977656
PAP~a	TUR	70.88355893016089
1(N01)	1(N39~a)	70.87212562455998
KI	PAP~a	70.86248619433336
3(N14)	AN	70.81386249589733
3(N14)	GI	70.77480218644024
DU	GAL~a	70.75045224293616
5(N01)	SANGA~a	70.57123180932884
ME~a	SZE~a	70.5034989580798
2(N01)	GU7	70.46770305438693
KI	SAL	70.41439121619868
6(N01)	U4	70.40640976610067
5(N01)	BU~a	70.38776543892351
PA~a	SAL	70.38568081525013
AN	NAM2	70.33574063671188
1(N57)	GI	70.12370338443
GI	KI	70.09765316918755
GI	NUN~a	69.96344359090588
4(N01)	PA~a	69.92113313256603
BA	SAL	69.91622019015581
KAB	NAM2	69.7279240165795
2(N14)	AB~a	69.72480925703283
6(N01)	AN	69.65248024088586
PAP~a	SAG	69.64027450843282
2(N01)	U8	69.53307285249136
1(N01)	NUN~b	69.49748671539905
1(N57)	NAM2	69.49620481477174
E2~a	HI	69.42685912251989
BU~a	ME~a	69.36489602946642
EN~a	NI~a	69.34380994511682
1(N01)	NA~a	69.31318861443673
2(N01)	ZATU753	69.22363111898491
1(N14)	SZITA~a1	69.14305472572198
4(N01)	GAL~a	69.08113242832313
5(N01)	ME~a	68.95305468172182
1(N01)	LAGAB~b	68.91510660789234
1(N01)	UDUNITA~a	68.9102112080294
2(N01)	AB2	68.9010760511348
AN	UDU~a	68.81501321758634
1(N01)	ZATU659	68.64748460829445
2(N01)	SU~a	68.59380295843822
A	SI	68.58697666627737
2(N01)	UNUG~a	68.58608649916798
GAL~a	PAP~a	68.581533805325
1(N45)	2(N14)	68.57334037486325
7(N01)	EN~a	68.5496914044039
AN	SZUBUR	68.49126196315989
EN~a	MUSZ3~a	68.41624094174408
2(N01)	2(N34)	68.37838207230016
1(N01)	MAR~a	68.25228844498768
1(N34)	GAL~a	68.19074138589569
5(N01)	KU6~a	68.04848672188403
1(N24)	SZE~a	67.90143575120513
1(N58)	BAD~a	67.89467731673071
ME~a	SANGA~a	67.88529083139896
2(N01)	UDUNITA~a	67.8760573875168
1(N01)	1(N02)	67.86476247580761
1(N01)	HI@g~a	67.77108248183595
SANGA~a	SZU	67.75786011424283
2(N01)	RAD~a	67.69362611848861
3(N14)	7(N01)	67.67259203151507
NE~a	SZE~a	67.65745863806482
1(N34)	7(N01)	67.64425674299953
GAL~a	PA~a	67.6223309798447
1(N57)	E2~a	67.61636775305654
1(N01)	NAR	67.55426929231471
NAM2	RAD~a	67.51634314338196
PA~a	RAD~a	67.49938365089115
3(N01)	SZUBUR	67.42373461857679
HI	SAL	67.42163178404866
5(N01)	PA~a	67.40951535661348
1(N01)	AL	67.39843810316673
2(N14)	BAR	67.31260460827059
1(N14)	2(N57)	67.27240099519803
GAL~a	TE	67.2453120720891
KU6~a	SZE~a	67.20498394638174
6(N01)	7(N01)	67.13716727963846
SZU	UDU~a	67.0923908008571
A	GAL~a	67.03976086356894
2(N01)	KISAL~b1	66.94465233460305
3(N01)	MASZ	66.90171702509889
1(N14)	UDUNITA~a	66.87039657798034
ME~a	SZU	66.77494159237122
5(N01)	DU	66.63387181620274
SI	SZU	66.59820043112288
3(N01)	RU	66.54923319879282
1(N57)	SZU	66.52014428254094
E2~a	GAL~a	66.49924525249217
1(N24)	1(N39~a)	66.46714119283976
AN	RU	66.35276053426634
1(N14)	TE	66.25613954894452
3(N01)	TE	66.23166796729193
5(N01)	SZU2	66.19784657561951
ME~a	SAL	66.0514416565697
4(N14)	6(N01)	66.02537528332824
1(N01)	MU	65.98062520308935
AN	PA~a	65.92453874910662
1(N14)	GU7	65.90122237386923
ME~a	U4	65.8563743080768
1(N57)	6(N01)	65.74954994389233
1(N01)	DIN	65.706950591981
GAL~a	GI	65.61367507181231
3(N01)	NE~a	65.52609173868177
AN	MUSZEN	65.5256608838983
A	KI	65.50008059139807
KU6~a	PAP~a	65.47627326082068
1(N01)	GAN2	65.43957155323334
2(N14)	DU	65.33671880177326
SI	U4	65.33228246982871
3(N14)	GAL~a	65.33046174942193
ME~a	PAP~a	65.22730094962907
GI	SI	65.20844628226713
2(N01)	GISZ	65.1442305909904
2(N01)	GA2~a1	65.12296445254655
4(N01)	KI	65.12047771117278
1(N01)	SIG7	65.02796506139659
2(N14)	KU6~a	64.98124219031651
HI	SZE~a	64.94666952137223
7(N01)	UDU~a	64.92728995153216
1(N01)	TI	64.91529706455931
BU~a	PA~a	64.81813938900001
BA	NUN~a	64.81427171853201
A	SANGA~a	64.74240648754687
3(N57)	BA	64.66339418843192
3(N14)	SAL	64.6494083541032
BA	KI	64.39534062200553
SZE~a	TE	64.33138557110995
NUN~a	SZU	64.3274020381635
SZE~a	UDU~a	64.29023871555216
SAL	TUR	64.28016453510818
BAR	UDU~a	64.20605623599002
AB~a	SANGA~a	64.1531269946376
MUSZEN	PAP~a	64.15003534718316
4(N01)	NAM2	64.12906953863887
AB~a	U4	64.07392441019394
4(N01)	SZU2	63.9730935403215
GI	UDU~a	63.80043755011138
1(N57)	SZUBUR	63.757089264754704
3(N57)	SI	63.73599033174186
1(N14)	RAD~a	63.71919309504498
DU	NUN~a	63.689003262869015
1(N08)	2(N01)	63.63378606166558
1(N01)	KASZ~b	63.59822717014868
EN~a	GAN2	63.52665158517869
2(N01)	2(N57)	63.52546048552634
AN	DA~a	63.488391971323615
NAM2	U4	63.47239954522377
2(N01)	MA	63.41500217400957
1(N01)	NAMESZDA	63.37015632797078
5(N01)	SI	63.32175003840031
NE~a	U4	63.234692204165185
3(N14)	E2~a	63.23130221603103
5(N01)	NAM2	63.17969412491577
5(N01)	AB~a	63.149608469503065
4(N14)	5(N14)	63.0557962180579
E2~a	KI	63.01511864568958
SAG	SAL	62.89638035185126
2(N01)	E2~b	62.85571758823481
8(N01)	EN~a	62.727388544411774
1(N14)	GA~a	62.67229600760365
2(N45)	SZE~a	62.55730923999249
A	ME~a	62.55654693814472
3(N01)	SZITA~a1	62.448774781211554
1(N01)	NIM~a	62.28745461425392
2(N01)	DUG~c	62.2301998186189
1(N14)	IB~a	62.20988291722549
5(N01)	SAG	62.135021611469014
NUN~a	SAL	62.0217572143121
HI	SZU	61.90865995125384
