signI	signJ	{measureName}
BU~a	U4	51.08413395234625
2(N34)	3(N14)	50.847823546168385
HI	SAL	50.72920895345565
2(N14)	GAL~a	50.6983807995899
3(N57)	SANGA~a	50.660708357461445
1(N14)	KU6~a	50.61273580417894
1(N01)	MU	50.55664302451536
3(N57)	4(N01)	50.49633444215359
2(N01)	TE	50.47385259903471
2(N01)	MA	50.469948241993755
GAL~a	TE	50.38098022006836
2(N01)	MUSZ3~a	50.36959345852263
1(N34)	6(N01)	50.33977711824646
BU~a	TUR	50.32353266614019
4(N14)	SZE~a	50.30253894329584
BU~a	DU6~a	50.12536611636315
1(N57)	SZUBUR	50.07893264605401
SAL	SZE~a	50.016598004597626
1(N01)	UTUA~a	49.80588624089402
2(N14)	5(N14)	49.72249047281911
A	PAP~a	49.69980932410203
4(N01)	7(N01)	49.678675955200774
1(N01)	NAMESZDA	49.50923984121408
1(N14)	KI	49.47034142868491
E2~a	GI	49.303651171180796
1(N01)	TUN3~a	49.2743640156271
1(N57)	3(N57)	49.26889560241597
1(N01)	9(N01)	49.13090051441826
5(N01)	GI	48.96645912434755
SZE~a	SZU	48.87515509566466
6(N01)	EN~a	48.733347349891076
EN~a	SZUBUR	48.67989092896556
EN~a	UDU~a	48.654357774607476
1(N14)	MASZ	48.53389194750227
3(N14)	8(N01)	48.4556790800092
GAL~a	NUN~a	48.37939585459104
EN~a	MUSZEN	48.257122553551724
2(N45)	SZE~a	48.19671212187465
2(N01)	GA2~a1	48.18472008808254
EN~a	RAD~a	48.13034978249152
5(N01)	BAR	48.12802223622645
A	SZE~a	48.09581151444507
A	U4	48.05050877474328
NUN~a	U4	48.00782874613238
1(N39~a)	SZE~a	47.970812895441185
1(N34)	2(N34)	47.84467419254327
HI	PAP~a	47.62873950535029
BU~a	KI	47.59241072564437
BA	UDU~a	47.57714728716026
1(N01)	KASZ~b	47.5367210833383
3(N57)	GI	47.520116042740625
GAL~a	SAL	47.40252133481631
A	DU	47.33116291550924
E2~a	HI	47.32764542758463
1(N14)	AB~a	47.295463548039905
1(N14)	NAM2	47.21121230360167
A	E2~a	47.18982394667863
AN	MAR~a	47.140339976294904
DU	SAL	47.08430191467686
3(N01)	PA~a	46.978006807206214
HASZHUR	MA	46.94711618563334
NUN~a	PAP~a	46.903561196338956
2(N14)	GI	46.80316138112762
3(N01)	ME~a	46.79682471753949
1(N45)	2(N14)	46.72447975757629
1(N01)	HI@g~a	46.65637213032603
3(N01)	KI	46.626876613889586
2(N01)	UDUNITA~a	46.59317548885859
BU~a	HI	46.551337678103394
1(N01)	SZA3~a1	46.491909647536744
2(N01)	ZATU753	46.43587610340278
AB~a	GAL~a	46.43251190885932
3(N01)	SANGA~a	46.35411744702882
1(N34)	EN~a	46.2984752291363
6(N01)	8(N01)	46.270230499663356
AN	SAG	46.26816228268006
1(N14)	PA~a	46.24220494423766
3(N14)	5(N14)	46.08516310275908
1(N01)	URI3~a	46.07196887297448
A	SAL	46.01860334066063
1(N14)	1(N45)	46.00299546921266
U4	UDU~a	45.9933912927708
PAP~a	SU~a	45.963678179249214
1(N57)	BU~a	45.89228978106614
AB~a	AN	45.8735500760139
2(N01)	U8	45.86893625790602
GAL~a	SZU	45.8181831095781
5(N01)	7(N01)	45.817854565060905
1(N39~a)	2(N01)	45.81023645089409
DI	NAM2	45.66142869137426
PAP~a	SANGA~a	45.57094487435949
PAP~a	TUR	45.528044539160256
1(N14)	TUR	45.510244342287486
ERIN	GAL~a	45.44338079282644
MASZ2	UD5~a	45.421624329153545
2(N01)	DUG~c	45.363772498540904
1(N01)	LA2	45.3221098510106
EN~a	NE~a	45.32165629411809
3(N01)	HI	45.317880585630334
SZU	U4	45.29721968090281
A	GI	45.273721400864744
4(N01)	BU~a	45.259405170659015
DU	SZE~a	45.18368749950713
3(N57)	A	45.18349456333129
1(N14)	MASZ2	45.10383400954124
AB~a	SZE~a	45.09105257361294
DU	E2~a	44.928143848843796
1(N01)	EZEN~b	44.895004631038276
1(N01)	ZI~a	44.87632792152121
1(N01)	NI~b	44.709272108628156
4(N14)	EN~a	44.705535386729366
U8	UDUNITA~a	44.68724082703197
2(N01)	2(N57)	44.60555904655202
1(N14)	1(N24)	44.59200550816079
1(N25)	1(N42~a)	44.55560624338822
2(N14)	NUN~a	44.49321982180227
GI	SZU	44.370140265643705
EN~a	TUG2~a	44.358543057117394
SI	U4	44.34153147758128
5(N01)	SZU	44.17446738587807
1(N01)	ZATU737	44.13120394812828
1(N14)	SI	44.06766450185582
1(N14)	DUG~a	44.037618537974
BA	E2~a	44.029631889467424
E2~a	SZU	43.9810531811565
3(N01)	TUR	43.964363164202965
1(N01)	UR2	43.934067464618046
1(N14)	UDUNITA~a	43.74202354338627
BU~a	NUN~a	43.64993209097966
1(N01)	HASZHUR	43.616849106963784
2(N01)	9(N01)	43.583975068542344
1(N01)	ISZ~b	43.583649980237674
2(N01)	DA~a	43.56462692362311
AN	MUSZEN	43.53502181013583
SAL	TUR	43.471977511454405
4(N01)	NUN~a	43.45469684441684
GAL~a	ME~a	43.400869459643815
EN~a	GISZ	43.39322205188877
1(N57)	2(N57)	43.32083897234728
AN	PA~a	43.292969529344546
ME~a	SZU	43.28893261597922
1(N34)	SZE~a	43.26422179361848
KI	PAP~a	43.210668922986464
6(N01)	UDU~a	43.20855789954725
1(N14)	SAG	43.1009840485019
DU	U4	43.0996134545049
1(N08)	2(N01)	43.07645712227146
2(N01)	RU	43.073893438351476
DU	KI	42.95526599424472
1(N01)	SI4~a	42.85352929631511
1(N01)	SZAB~a	42.83705238945008
1(N57)	UDU~a	42.77120646039593
1(N01)	UKKIN~a	42.712483327927366
E2~a	KI	42.71114275225351
BAR	EN~a	42.661728669722095
EN~a	KISAL~b1	42.64200461827039
