signI	signJ	{measureName}
AN	NAM2	62.3571969384007
KI	PAP~a	62.27053222092978
BU~a	SI	62.19527394889873
GAL~a	TE	62.13503023275242
1(N34)	1(N57)	61.84828757936687
DU	KI	61.824561631663826
2(N57)	U4	61.74923459347201
1(N14)	MASZ	61.69978671713703
3(N01)	TUR	61.694076392612324
BA	SZU	61.61753487709192
3(N57)	PIRIG~b1	61.56639778248061
AN	SZUBUR	61.56048193832843
4(N01)	A	61.403051489989195
3(N14)	BA	61.31289095049014
1(N01)	TI	61.26827999914529
E2~a	HI	61.15280679256579
1(N57)	3(N14)	61.1288019975464
2(N01)	ERIM~a	61.09646528751402
1(N01)	NIM~a	60.99885506326893
BU~a	ME~a	60.98412061216129
ME~a	PAP~a	60.92994100239451
BU~a	PA~a	60.76292291531788
2(N01)	GA2~a1	60.70254106406785
E2~a	SANGA~a	60.66362209749394
A	NUN~a	60.624333946870046
1(N14)	TUR	60.5349678966767
GI	KI	60.51084207202691
SAL	TUR	60.44869822280042
NE~a	SZE~a	60.424636140376705
SI	U4	60.41130639653389
PAP~a	SAG	60.38464737050683
KI	SZE~a	60.380372908300956
1(N57)	DUG~c	60.361957311786874
E2~a	GAL~a	60.25693460291274
1(N57)	BU~a	60.25652456672498
1(N57)	NAM2	60.205136695042185
APIN~a	EN~a	60.0303309520055
1(N57)	E2~a	59.95401746959441
2(N01)	SU~a	59.934484702116904
2(N14)	NAM2	59.896735195210404
BA	E2~a	59.77731360359133
KU6~a	SZE~a	59.733475268194105
2(N01)	U8	59.72974441640107
3(N01)	AB~a	59.678870729083584
ME~a	SZU	59.674692766460424
5(N01)	5(N14)	59.64786498429966
AB~a	GI	59.64030033269973
EN~a	MUSZ3~a	59.555558448582644
GAL~a	PA~a	59.53523922600667
SAG	SZE~a	59.53114425068158
1(N14)	UDUNITA~a	59.520194579680144
5(N01)	ME~a	59.43597489339642
ME~a	SANGA~a	59.41640090597674
EN~a	NI~a	59.40123535129128
DU	GI	59.34273513081892
2(N01)	UNUG~a	59.3154766434709
KI	SAL	59.02201465744385
AN	RU	58.98123516403782
DU	NUN~a	58.96922790933658
PA~a	SAL	58.942219983221925
DU	SANGA~a	58.75630898676377
3(N57)	SI	58.72710644114967
3(N01)	SZUBUR	58.70145547650943
2(N01)	DUG~c	58.65755457733476
3(N01)	TE	58.63087921267799
AN	KU6~a	58.31804587426342
SAG	SAL	58.29969303309131
2(N14)	BU~a	58.11999555660147
AN	TAK4~a	58.076669525353616
EN~a	GAN2	58.06490369460367
4(N01)	DU	57.936225723646174
1(N14)	AB2	57.9119104744154
A	SI	57.781410734003174
NAM2	SAL	57.77461280153471
2(N14)	A	57.75172804565549
2(N01)	MA	57.674237637770375
MUSZEN	PAP~a	57.602678946522744
3(N01)	RU	57.51100852775625
E2~a	KI	57.48643180448712
ME~a	SZE~a	57.47712641138134
5(N01)	DU	57.45612748095594
1(N24)	2(N39~a)	57.358772305898746
1(N34)	UDU~a	57.31865852496372
2(N01)	UDUNITA~a	57.266952622294305
2(N14)	PA~a	57.25086536936757
1(N01)	NAMESZDA	57.243158427213594
1(N08)	2(N01)	57.23518992068362
NUN~a	SZU	57.12921180429123
EN~a	TUG2~a	57.07646999859068
1(N01)	KASZ~b	57.07095700411814
HI	U4	57.06540177602762
1(N14)	SZITA~a1	57.060221346933396
3(N14)	PAP~a	56.97686636711811
A	BA	56.94872485112664
DU	GAL~a	56.93930359313883
ME~a	SAL	56.82565690979515
1(N57)	GI	56.80655542980651
SANGA~a	SZU	56.799734523589535
2(N01)	2(N57)	56.77755026869738
3(N57)	HI	56.702513908462585
4(N01)	5(N14)	56.69688651265905
3(N01)	MASZ	56.689590470225724
4(N01)	SZU2	56.54346376864332
SI	SZU	56.54002527129418
4(N01)	SANGA~a	56.50774423836852
4(N01)	PA~a	56.456101717322085
NE~a	U4	56.42723216522605
E2~a	SI	56.3474756360329
3(N14)	GI	56.31014786675831
2(N01)	GISZ	56.28408043485256
5(N01)	BU~a	56.281756651173424
2(N14)	SANGA~a	56.253938748965794
1(N14)	MASZ2	56.04826677695681
3(N14)	U4	55.958401847231606
1(N01)	2(N34)	55.93858347484623
AN	MUSZEN	55.9144119249746
AN	DA~a	55.83487241362868
5(N01)	SZU2	55.76556185652544
2(N01)	E2~b	55.763775954562185
2(N01)	RAD~a	55.754304813762886
1(N01)	TUN3~a	55.753775337633584
1(N14)	NE~a	55.734613235973356
3(N01)	NE~a	55.681975773776465
GI	NUN~a	55.65401782478666
SZE~a	TE	55.64306608815813
AB~a	SANGA~a	55.56848922097211
2(N45)	SZE~a	55.55242232335316
1(N45)	2(N14)	55.530703053499614
1(N14)	1(N45)	55.51380976874408
HI	SZU	55.47400467793605
U8	UD5~a	55.467615819980786
1(N01)	GUG2	55.35623235009872
5(N14)	EN~a	55.35046733751935
2(N01)	KISAL~b1	55.288039168130936
2(N14)	BAR	55.283382175710415
AN	MAR~a	55.25750406354572
3(N01)	UD5~a	55.24605845405047
NAM2	NUN~a	55.237613837049594
5(N01)	A	55.233244636194996
HI	SZE~a	55.191690829470936
1(N57)	6(N01)	55.15825529956853
1(N01)	ZI~a	55.09430664110189
GI	SI	55.08981490512523
2(N14)	3(N57)	55.07219427462307
GAL~a	GI	55.04739125092875
3(N57)	NUN~a	55.04283256659265
5(N01)	KU6~a	54.99983177241213
1(N39~a)	SZE~a	54.98661804848174
ME~a	U4	54.97270502518023
1(N34)	8(N01)	54.85710123279318
AB~a	U4	54.781822458227424
1(N01)	HASZHUR	54.74024349249868
BA	SAL	54.64579230013541
1(N01)	ZATU737	54.63936047322961
3(N01)	9(N01)	54.597565562668215
EN~a	URU~a1	54.531173142091575
3(N14)	7(N01)	54.463399324720534
AN	NI~a	54.33322990806942
3(N14)	AN	54.326213576742795
1(N57)	SZU	54.28628836081861
A	SANGA~a	54.26120253566143
1(N39~a)	2(N01)	54.12312954537371
E2~a	ME~a	54.056015733197135
3(N01)	SZITA~a1	54.02110862909159
2(N14)	SZU	54.003307886123885
1(N01)	SZA3~a1	53.96039061486871
MASZ2	UD5~a	53.906877284784954
2(N01)	GU7	53.80899359789679
6(N01)	7(N01)	53.75193742989036
1(N01)	UR2	53.72222975006361
4(N01)	NAM2	53.60500443986446
1(N01)	URI3~a	53.57297710202155
SZU	UDU~a	53.4988347711739
BAR	UDU~a	53.49266711068764
A	KI	53.41034610781203
DI	NAM2	53.33126852010469
AN	UDU~a	53.26458203323101
1(N57)	HI	53.259916211278345
5(N01)	SANGA~a	53.17394047510997
BU~a	SZUBUR	53.10070723694919
GA~a	SANGA~a	53.04108377831449
1(N14)	DA~a	53.03941522608848
DA~a	EN~a	53.03262909801665
BA	KI	52.92533138673172
U8	UDUNITA~a	52.902387221186814
4(N01)	GAL~a	52.82276881978187
5(N01)	SAG	52.80768981303062
3(N57)	TUR	52.80563075118386
GI	UDU~a	52.803386615408286
EN~a	KUR~a	52.795977411207396
1(N01)	2(N39~a)	52.78599465091853
5(N01)	GAR	52.78211992374166
2(N01)	HI@g~a	52.77377363435087
EN~a	SU~a	52.723398331424995
1(N01)	ZATU752	52.701783044057585
MUSZ3~a	NUN~a	52.68305183457885
A	NI~a	52.67833525617649
